,微博地址:,发布时间:,微博标题:,点赞数:,评论数,转发数,评论
104,https://m.weibo.cn/status/ItOwx7GcI?mblogid=ItOwx7GcI&luicode=10000011&lfid=1076032803301701,Wed Feb 12 08:16:29 +0800 2020,【转扩！#人教社提供可下载教科书#及教师用书】学生在家应如何预习新学期的课文内容？教师们又该如何在家备课呢？此前，人教社已免费公布全学段教材电子版，12日，人教社新增科学、俄语、日语、信息技术及中职教材。同时还提供了可下载版的中小学、中职教科书及教师用书。详情戳→官宣！教师用书电子版来啦！全学段教材均可免费下载，中小学、中职师生都可以用！新增科学、俄语、日语、信息技术及中职教材,8326,1307,4002,"['那可真是谢谢你了', '别再来电子版的了 眼睛要瞎了', '好累啊，小孩子学得累，大人看不懂！', '一会说不能强制上课 一会又提供教材？？这是啥操作？？？？？', '您这是双标？？既然要延迟暑假duck不必这样，眼睛受不了']"
105,https://m.weibo.cn/status/ItOpcj0EE?mblogid=ItOpcj0EE&luicode=10000011&lfid=1076032803301701,Wed Feb 12 07:58:25 +0800 2020,【“N95”口罩一撕就碎！#警方查获205万余伪劣口罩#】近日广西南宁，公益人士团购5万只口罩一撕就碎引发关注。2月11日，@贺州警方 通报，联合多地警方破获此案，抓获5名主要犯罪嫌疑人，查封一涉案工厂，查扣伪劣口罩成品半成品205余万只，案值260多万元，受害人涉20多省40多市。一手video的秒拍视频,13096,2277,911,"['造假者死刑，这是谋财害命', '造假者biss', '卖国财有命赚没命花', '罚的他倾家荡产', '这些人真的是太可恨了']"
106,https://m.weibo.cn/status/ItOjk1RKz?mblogid=ItOjk1RKz&luicode=10000011&lfid=1076032803301701,Wed Feb 12 07:43:56 +0800 2020,【山东潍坊#隐瞒病情患者刚出院就被拘留#，因隐瞒病情致17人被确诊或成疑似病例】2月11日，山东潍坊新型冠状病毒肺炎患者张某芳康复出院，随即因涉嫌以危险方法危害公共安全罪移交公安机关。据悉，张某芳因刻意隐瞒个人旅行史和人员接触史，致使与其接触的17人被确诊或成为疑似病例。小央视频的秒拍视频,139210,5537,6062,"['""你们衔接的挺好啊""', '活该', '给山东人丢脸', '这样的人就应该严惩', '该 就不该治 直接死']"
107,https://m.weibo.cn/status/ItOe0v6pV?mblogid=ItOe0v6pV&luicode=10000011&lfid=1076032803301701,Wed Feb 12 07:30:51 +0800 2020,【去过25个地方！#浙江余姚急寻密切接触者#】昨日，@余姚发布 公布了2月9日一名确诊患者的活动轨迹。据悉，该患者在1月22日-2月8日期间，共去过25个地方。根据余姚市、慈溪市公安局公共视频比对和流行病学调查，对已追踪到的密切接触者均采取了集中隔离医学观察，并开展采样等监测工作。对其他追踪到的一般接触者已采取了居家隔离医学观察或入当地乡镇街道集中隔离点医学观察，余姚市相关部门已按照规范对其停留点开展消杀处理。考虑到该患者信息提供不全，且期间上述场所人员流动性大、接触频繁，为切断可能的传染源和传播途径，防止疫情进一步扩散，经市疾控中心专家建议，现向慈溪、余姚两地紧急寻找与该患者有关的接触者。详戳↓余姚公布2月9日确诊患者活动轨迹,25208,3992,1569,"['为什么还能想去哪去哪，不是很多地方都不让串门了吗？', '正常人最起码从24号开始就已经不出门了，那些说正常生活轨迹的，疫情可能就是因为你们才看不到拐点，醒醒吧', '为什么要乱跑了？不懂了！故意的？', '22号以后还那么喜欢走动 还接着走亲戚 无语', '到了慈溪又到余姚瞎跑 这真的是害人呀']"
108,https://m.weibo.cn/status/ItO8KAQlI?mblogid=ItO8KAQlI&luicode=10000011&lfid=1076032803301701,Wed Feb 12 07:17:54 +0800 2020,【超飒！医疗#女队员剃掉后脑勺鬓角头发#】2月11日下午，重庆市赴湖北省孝感市对口支援队出征，158名同志火速驰援新冠肺炎疫情阻击战前线。为降低感染风险，全力抗击疫情，有的女队员剃掉了鬓角等处的头发。#抗疫一线最特别的发型#↓↓剃发出征，平安归来！（王斌来、刘新吾）,7492,686,354,"['这个发量，羡慕了', '我们的敌人是病毒，不是中国人', '湖北红十字会将27亿捐款上缴财政局，没有一分钱花到采购医疗物资或者捐给看不起病的人，疫情还没结束他们就开始瓜分了', '飒你妹，你象牙山大个儿啊', '等你们回来']"
109,https://m.weibo.cn/status/ItO23qgaT?mblogid=ItO23qgaT&luicode=10000011&lfid=1076032803301701,Wed Feb 12 07:01:24 +0800 2020,【#重庆新增确诊16例#：#重庆累计确诊505例#】2020年2月11日12—24时，重庆市报告新冠肺炎新增确诊病例16例，新增重型病例2例，重型病例转普通型病例7例，重型病例转危重型病例3例，危重型病例转重型病例1例，危重型病例转普通型病例1例，新增危重型病例1例，新增死亡病例1例，新增出院病例7例。新增确诊病例中，万州区1例、沙坪坝区6例、合川区2例、綦江区1例、潼南区1例、开州区2例、奉节县2例、巫溪县1例；新增重型病例中，渝中区1例、巴南区1例；重型病例转普通型病例中，万州区3例、江北区1例、大足区1例、丰都县1例、两江新区1例；重型病例转危重型病例中，江北区1例、大足区1例、奉节县1例；危重型病例转重型病例为云阳县1例；危重型病例转普通型病例为万州区1例；新增危重型病例为万州区1例；新增死亡病例为开州区1例；新增出院病例中，万州区3例、江北区1例、开州区2例、两江新区1例。截至2月11日24时，重庆市累计报告新冠肺炎确诊病例505例；现有重型病例29例，危重型病例24例，死亡病例3例，出院病例79例。累计追踪到密切接触者17910人，已解除医学观察11262人，尚有6648人正在接受医学观察。,2813,634,241,"['重庆一定要挺住，重庆人顶起来', '看到曙光了！越是这个时候越要做好自我防护！加油[加油]', '沙坪坝区6个？？', '大重庆给我刹住啊，希望明天0例，加油', '减少了真好']"
110,https://m.weibo.cn/status/ItNZk5mmX?mblogid=ItNZk5mmX&luicode=10000011&lfid=1076032803301701,Wed Feb 12 06:54:40 +0800 2020,【扩散周知！#疫情应对10项新政策#，你应该知道】①县级以上地方人民政府可依法征用医院周边酒店作为医务人员休息场所；②10类防控物资由政府兜底；③#助学贷款受疫情影响可延期#；④疫情防治临时性工作补助和奖金免征个税；⑤#企业要为职工配发口罩#等防护用品…详戳↓,6789,1267,3042,"['感谢奋战在一线的所有人，你们辛苦了！', '国家都是为我们着想，希望下面严格执行', '虽然我们没有口罩！但是我觉得我们国家一直在进步❤️❤️我很幸运在我们的国家！', '各位乖乖待在家就是最大的口罩！最大的贡献！', '扩散周知']"
111,https://m.weibo.cn/status/ItNV56XAm?mblogid=ItNV56XAm&luicode=10000011&lfid=1076032803301701,Wed Feb 12 06:44:13 +0800 2020,【#火神山医院收治患者超900人#】截至2月11日22时30分，从武汉市定点收治医院转诊而来的确诊患者，陆续抵达火神山医院，患者收治总数达到925人。医院表示，将尽最大努力收治患者。为了加快收治速度，医院坚持边建设、边收治，确保多个病区同时高效收治患者。同时，医院加大了重症患者的收治力度，普通科室也开始适量收治病情较重的患者。目前，重症患者状况基本稳定，部分急危重患者状况有所好转。火神山医院收治患者突破900人,6919,785,317,"['看看肺炎超话吧……还是有人没床位', '为什么不用中药治疗新型冠状病毒肺炎，中药用对了肿瘤都能短时间治好，我相信中药的力量用对了非常神奇，老祖宗传下来的宝贝应该让中药去帮助武汉人民', '临床诊断是什么意思啊 有片无盒 可能是新型肺炎可能是其他病毒性肺炎的意思吗 文字游戏？', '雷神山呢？？900个太少太少了，现在每天新增的就需要2到3个这样规模的医院！！！', '医护人员太辛苦了 一定要保护好自己 ，等你们平安归来。祝火神山医院早日闭院。[加油]']"
112,https://m.weibo.cn/status/ItNQDoZ1m?mblogid=ItNQDoZ1m&luicode=10000011&lfid=1076032803301701,Wed Feb 12 06:33:15 +0800 2020,【#钟南山解读潜伏期24天#：1099例中仅1例口述潜伏期24天】11日晚，钟南山院士接受采访表示：有关我们团队关于1099例新冠肺炎患者临床特征的文章，这个研究是全国30个省、自治区和直辖市共计552家医院提供临床的数据，研究团队对患者临床特征进行综合分析的。这篇文章是一个预印版，预印版本身就需要征求更多的同行意见，按照预印版的官方要求，其信息并不能给媒体引用，也不能指导临床，必须要经过同行评议。在预印版里面的潜伏期，我们有一种统计的方法是根据患者的口述来记录下来的，我们根据患者讲述过接触传染源时间以及症状最早出现的时间进行计算，最长的是24天。但实际上真正叙述有24天的病人只有1例，也就是说1099例中只有1例。以这仅有的1例患者报道的时间作为疾病的最长潜伏期是不够科学，既往其它疾病也有先例，如狂犬病。我们的研究显示所有患者潜伏期的中位数是4天，此外，我们在这篇文章即将报道四分位间距，分别是2天与7天（即差距为5天），其更加科学地反映人群的总体情况。因此关于未发表的文章部分信息不应该被过度解读。（新华社）,6767,789,724,"['河南部分学校通知17号开学（六天以后），并且让学生自己准备口罩，现在前线口罩都不够用，请问我们去哪里准备口罩，大部分省都推迟到三月份了，请问河南学生的命不是命，这就是所谓的河南硬核吗，河南教育局能不能给个通知，到底延长假期吗#河南到底延迟开学吗？#', '钟老辛苦了', '钟老爷爷够辛苦了 请不要在拉他出来应对这些采访了，让他专心的在临床了好不好。', '相信科学，以信得过的权威人士的话为准。', '有没有这个点起来上网课的']"
113,https://m.weibo.cn/status/ItNJFqYPS?mblogid=ItNJFqYPS&luicode=10000011&lfid=1076032803301701,Wed Feb 12 06:16:06 +0800 2020,"#湖北新增病例下2000#【#湖北新增病例1638例#：#湖北累计病例33366例#】2020年2月11日0时-24时，湖北省新增新冠肺炎病例1638例，其中：武汉市1104例、孝感市109例、鄂州市71例、黄冈市66例、荆门市40例、黄石市39例、荆州市35例、随州市34例、天门市32例、十堰市31例、襄阳市25例、仙桃市22例、宜昌市12例、咸宁市10例、恩施州8例。全省新增死亡94例，其中：武汉市72例、孝感市4例、荆州市4例、荆门市3例、黄冈市2例、鄂州市2例、仙桃市2例、潜江市2例、黄石市1例、恩施州1例、咸宁市1例。新增出院417例，其中：武汉市171例、黄冈市59例、孝感市40例、随州市25例、荆州市24例、黄石市14例、咸宁市14例、荆门市12例、十堰市11例、襄阳市11例、鄂州市11例、宜昌市10例、恩施州7例、潜江市5例、仙桃市2例、神农架1例。截至2020年2月11日24时，湖北省累计报告新冠肺炎病例33366例，其中：武汉市19558例、孝感市2751例、黄冈市2398例、随州市1129例、荆州市1110例、襄阳市1088例、黄石市874例、鄂州市861例、宜昌市784例、荆门市696例、十堰市536例、咸宁市525例、仙桃市460例、天门市293例、恩施州203例、潜江市90例、神农架林区10例。全省累计治愈出院2639例。全省累计死亡1068例，病死率3.20%，其中：潜江市5例、病死率5.56%，武汉市820例、病死率4.19%，荆门市24例、病死率3.45%，天门市10例、病死率3.41%，鄂州市28例、病死率3.25%，仙桃市13例、病死率2.83%，黄冈市54例、病死率2.25 %，荆州市21例、病死率1.89%，孝感市45例、病死率1.64%，恩施州3例、病死率1.48%，咸宁市6例、病死率1.14%，襄阳市12例、病死率1.10%，随州市12例、病死率1.06%,宜昌市8例、病死率1.02%，黄石市6例、病死率0.69%，十堰市1例、病死率0.19%。目前仍在院治疗26121例，其中：重症5724例、危重症1517例，均在定点医疗机构接受隔离治疗。现有疑似病例11295人，当日排除6756人；当日新增临床诊断病例4890例，现有临床诊断病例10567例；疑似病例、临床诊断病例集中隔离15514人。累计追踪密切接触者152251人，尚在接受医学观察77195人。",11608,1931,673,"['太好了下两千了🙏', '确诊依据改了，阳性无症状不萌确诊。', '当日新增临床诊断病例4890例，现有临床诊断病例10567，临床诊断是什么意思，是做CT而没做核酸的意思吗', '为复工造势，意思说可以复工了？', '临床诊断是根据影像学检查、临床表现来定的，确诊应该是病原学或者是病理学诊断。']"
